SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1423112,UsbEnhanced,USB,BERN1,515,39,01.01.2022 11:11:11,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Test1,Right,A,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
00792,1423112,39,02:08:50,122,021,0012,0052,0000,0000,90,30,26,21,30,240
00793,1423112,39,02:09:00,115,022,0013,0051,0000,0000,90,30,26,21,31,241
00794,1423112,39,02:09:10,111,022,0012,0050,0000,0000,90,30,25,21,30,241
00795,1423112,39,02:09:20,111,022,0012,0052,0000,0000,90,30,25,20,30,240
00796,1423112,39,02:09:30,108,023,0012,0051,0000,0000,90,30,24,19,30,243
00797,1423112,39,02:09:40,109,022,0013,0052,0000,0000,90,30,24,18,30,246
00798,1423112,39,02:09:50,105,023,0013,0052,0000,0000,90,30,25,20,30,255
00799,1423112,39,02:10:00,108,022,0013,0052,0000,0000,90,30,24,16,29,243
00800,1423112,39,02:10:00,175,000,0012,0052,0000,0000,B0,30,0,0,0,244
00801,1423112,39,02:10:00,004,000,0013,0052,0000,0000,90,30,0,0,0,136
00802,1423112,39,02:10:10,029,020,0012,0053,0000,0000,90,30,6,2,7,132
00803,1423112,39,02:10:20,053,022,0012,0055,0000,0000,90,30,12,5,16,138
00804,1423112,39,02:10:30,071,025,0013,0054,0000,0000,90,30,18,11,22,246
00805,1423112,39,02:10:40,082,025,0012,0055,0000,0000,90,30,21,15,25,245
00806,1423112,39,02:10:50,090,025,0013,0053,0000,0000,90,30,23,17,27,241
00807,1423112,39,02:11:00,092,026,0012,0053,0000,0000,90,30,24,18,28,243
00808,1423112,39,02:11:10,094,025,0013,0053,0000,0000,90,30,24,19,29,249
00809,1423112,39,02:11:20,095,025,0012,0053,0000,0000,90,30,24,18,29,250
00810,1423112,39,02:11:30,097,023,0013,0052,0000,0000,90,30,23,17,29,255
00811,1423112,39,02:11:40,101,024,0012,0053,0000,0000,90,30,25,18,29,249
00812,1423112,39,02:11:50,101,022,0012,0052,0000,0000,90,30,23,17,29,245
00813,1423112,39,02:12:00,108,022,0012,0053,0000,0000,90,30,24,16,29,252
00814,1423112,39,02:12:10,107,021,0012,0053,0000,0000,90,30,24,17,29,247
00815,1423112,39,02:12:20,108,023,0013,0052,0000,0000,90,30,25,18,30,254
00816,1423112,39,02:12:30,109,022,0012,0053,0000,0000,90,30,25,18,29,244
00817,1423112,39,02:12:40,106,023,0012,0052,0000,0000,90,30,25,20,30,254
00818,1423112,39,02:12:50,104,023,0013,0053,0000,0000,90,30,24,19,30,249
00819,1423112,39,02:13:00,105,023,0013,0053,0000,0000,90,30,25,19,29,244
00820,1423112,39,02:13:10,103,024,0013,0052,0000,0000,90,30,25,20,30,253
00821,1423112,39,02:13:20,104,023,0012,0052,0000,0000,90,30,24,19,29,253
00822,1423112,39,02:13:30,110,021,0013,0052,0000,0000,90,30,25,18,29,249
00823,1423112,39,02:13:40,110,021,0012,0052,0000,0000,90,30,24,18,30,247
00824,1423112,39,02:13:50,106,022,0012,0052,0000,0000,90,30,24,18,30,245
00825,1423112,39,02:14:00,109,022,0013,0051,0000,0000,90,30,25,19,29,243
00826,1423112,39,02:14:10,107,023,0012,0052,0000,0000,90,30,25,20,30,254
00827,1423112,39,02:14:20,104,024,0012,0051,0000,0000,90,30,25,20,30,251
00828,1423112,39,02:14:30,105,023,0012,0051,0000,0000,90,30,25,18,30,248
00829,1423112,39,02:14:40,101,024,0012,0051,0000,0000,90,30,25,20,30,246
00830,1423112,39,02:14:50,099,025,0012,0052,0000,0000,90,30,25,20,30,253
00831,1423112,39,02:15:00,097,025,0012,0051,0000,0000,90,30,25,20,30,245
00832,1423112,39,02:15:10,099,024,0013,0051,0000,0000,90,30,24,19,29,250
00833,1423112,39,02:15:20,100,025,0013,0052,0000,0000,90,30,25,19,29,250
00834,1423112,39,02:15:30,100,025,0012,0052,0000,0000,90,30,25,20,30,255
00835,1423112,39,02:15:40,104,023,0013,0051,0000,0000,90,30,24,17,29,244
00836,1423112,39,02:15:50,106,022,0013,0052,0000,0000,90,30,25,19,29,249
00837,1423112,39,02:16:00,107,022,0012,0052,0000,0000,90,30,24,17,29,241
00838,1423112,39,02:16:10,108,022,0012,0051,0000,0000,90,30,24,19,29,253
00839,1423112,39,02:16:20,110,021,0013,0052,0000,0000,90,30,24,18,29,246
00840,1423112,39,02:16:30,114,021,0012,0052,0000,0000,90,30,25,18,29,253
00841,1423112,39,02:16:40,110,023,0013,0052,0000,0000,90,30,26,20,30,252
00842,1423112,39,02:16:50,104,024,0012,0052,0000,0000,90,30,25,20,30,254
00843,1423112,39,02:17:00,104,024,0012,0051,0000,0000,90,30,25,19,30,242
00844,1423112,39,02:17:10,104,023,0013,0052,0000,0000,90,30,25,18,30,240
00845,1423112,39,02:17:20,102,024,0012,0052,0000,0000,90,30,25,20,30,249
00846,1423112,39,02:17:30,102,024,0012,0052,0000,0000,90,30,25,20,30,251
00847,1423112,39,02:17:40,100,025,0012,0051,0000,0000,90,30,25,20,30,253
00848,1423112,39,02:17:50,098,025,0013,0051,0000,0000,90,30,25,20,30,242
00849,1423112,39,02:18:00,096,026,0012,0052,0000,0000,90,30,25,19,30,252
00850,1423112,39,02:18:10,097,024,0013,0052,0000,0000,90,30,24,18,29,255
00851,1423112,39,02:18:20,098,025,0012,0052,0000,0000,90,30,25,18,30,251
00852,1423112,39,02:18:30,098,025,0013,0052,0000,0000,90,30,25,20,29,251
00853,1423112,39,02:18:40,097,025,0012,0052,0000,0000,90,30,25,19,30,241
00854,1423112,39,02:18:50,098,024,0012,0052,0000,0000,90,30,24,19,30,248
00855,1423112,39,02:19:00,098,024,0012,0051,0000,0000,90,30,24,19,29,246
00856,1423112,39,02:19:10,099,024,0012,0051,0000,0000,90,30,24,19,30,253
00857,1423112,39,02:19:20,097,024,0013,0052,0000,0000,90,30,24,19,30,243
00858,1423112,39,02:19:30,100,024,0012,0052,0000,0000,90,30,24,18,29,250
00859,1423112,39,02:19:40,102,023,0013,0051,0000,0000,90,30,24,19,29,250
00860,1423112,39,02:19:50,106,022,0013,0051,0000,0000,90,30,25,19,29,245
00861,1423112,39,02:20:00,129,010,0013,0052,0000,0000,B0,30,13,10,15,140
00862,1423112,39,02:20:00,125,000,0012,0052,0000,0000,B0,30,0,0,0,246
00863,1423112,39,02:20:10,016,006,0012,0052,0000,0000,90,30,1,0,1,138
00864,1423112,39,02:20:20,045,017,0012,0053,0000,0000,90,30,8,3,11,241
00865,1423112,39,02:20:30,070,021,0012,0053,0000,0000,90,30,15,8,19,137
00866,1423112,39,02:20:40,087,020,0013,0053,0000,0000,90,30,19,11,23,253
00867,1423112,39,02:20:50,097,021,0012,0053,0000,0000,90,30,22,15,26,245
00868,1423112,39,02:21:00,107,020,0012,0052,0000,0000,90,30,22,15,27,247
00869,1423112,39,02:21:10,108,022,0012,0052,0000,0000,90,30,24,19,29,254
00870,1423112,39,02:21:20,112,021,0012,0052,0000,0000,90,30,24,19,29,253
00871,1423112,39,02:21:30,117,020,0013,0053,0000,0000,90,30,24,18,28,249
00872,1423112,39,02:21:40,117,021,0013,0052,0000,0000,90,30,25,21,29,247
00873,1423112,39,02:21:50,113,022,0013,0052,0000,0000,90,30,25,20,30,249
00874,1423112,39,02:22:00,115,020,0013,0052,0000,0000,90,30,24,19,29,255
00875,1423112,39,02:22:10,120,020,0013,0051,0000,0000,90,30,25,20,29,241
00876,1423112,39,02:22:20,122,020,0013,0050,0000,0000,90,30,24,20,29,243
00877,1423112,39,02:22:30,125,020,0013,0051,0000,0000,90,30,26,19,29,253
00878,1423112,39,02:22:40,119,021,0013,0050,0000,0000,90,30,25,20,30,251
00879,1423112,39,02:22:50,116,021,0012,0051,0000,0000,90,30,25,21,30,245
00880,1423112,39,02:23:00,116,021,0013,0050,0000,0000,90,30,25,19,29,244
00881,1423112,39,02:23:10,118,021,0013,0051,0000,0000,90,30,25,20,29,241
00882,1423112,39,02:23:20,118,020,0013,0051,0000,0000,90,30,24,20,29,241
00883,1423112,39,02:23:30,121,020,0013,0050,0000,0000,90,30,25,19,30,249
00884,1423112,39,02:23:40,113,022,0013,0051,0000,0000,90,30,25,20,30,241
00885,1423112,39,02:23:50,117,020,0012,0050,0000,0000,90,30,24,19,29,244
00886,1423112,39,02:24:00,123,019,0013,0050,0000,0000,90,30,24,19,29,249
00887,1423112,39,02:24:10,128,019,0012,0050,0000,0000,90,30,26,19,29,241
00888,1423112,39,02:24:20,117,021,0012,0051,0000,0000,90,30,25,20,30,250
00889,1423112,39,02:24:30,116,021,0013,0050,0000,0000,90,30,25,20,30,251
00890,1423112,39,02:24:40,116,021,0013,0051,0000,0000,90,30,25,20,30,245
00891,1423112,39,02:24:50,117,021,0012,0050,0000,0000,90,30,25,20,29,252
00892,1423112,39,02:25:00,121,019,0012,0050,0000,0000,90,30,24,17,29,240
00893,1423112,39,02:25:10,121,019,0013,0049,0000,0000,90,30,24,18,29,246
00894,1423112,39,02:25:20,121,020,0013,0050,0000,0000,90,30,25,19,30,248
00895,1423112,39,02:25:30,122,020,0012,0050,0000,0000,90,30,26,19,29,241
00896,1423112,39,02:25:40,117,022,0013,0050,0000,0000,90,30,26,20,30,242
00897,1423112,39,02:25:50,112,023,0013,0050,0000,0000,90,30,26,20,30,246
00898,1423112,39,02:26:00,110,022,0013,0050,0000,0000,90,30,25,19,30,245
00899,1423112,39,02:26:10,113,021,0013,0050,0000,0000,90,30,24,19,29,252
00900,1423112,39,02:26:20,117,020,0013,0050,0000,0000,90,30,24,17,29,245
00901,1423112,39,02:26:30,115,020,0012,0050,0000,0000,90,30,24,19,30,240
00902,1423112,39,02:26:40,116,021,0012,0050,0000,0000,90,30,25,19,30,247
00903,1423112,39,02:26:50,117,020,0013,0050,0000,0000,90,30,24,18,29,254
00904,1423112,39,02:27:00,116,020,0013,0050,0000,0000,90,30,25,18,30,245
00905,1423112,39,02:27:10,112,022,0012,0050,0000,0000,90,30,25,19,30,243
00906,1423112,39,02:27:20,113,022,0012,0050,0000,0000,90,30,25,20,30,248
00907,1423112,39,02:27:30,109,022,0013,0050,0000,0000,90,30,25,19,30,248
00908,1423112,39,02:27:40,107,023,0013,0050,0000,0000,90,30,25,20,30,245
00909,1423112,39,02:27:50,106,023,0013,0050,0000,0000,90,30,25,19,30,254
00910,1423112,39,02:28:00,106,023,0013,0050,0000,0000,90,30,25,19,30,252
00911,1423112,39,02:28:10,106,022,0013,0050,0000,0000,90,30,24,19,30,252
00912,1423112,39,02:28:20,104,023,0013,0050,0000,0000,90,30,24,18,30,254
00913,1423112,39,02:28:30,107,023,0012,0050,0000,0000,90,30,25,19,29,244
00914,1423112,39,02:28:40,107,022,0012,0051,0000,0000,90,30,24,18,29,244
00915,1423112,39,02:28:50,108,023,0013,0050,0000,0000,90,30,25,19,30,242
00916,1423112,39,02:29:00,111,019,0013,0051,0000,0000,90,30,23,13,28,240
00917,1423112,39,02:29:10,112,022,0012,0050,0000,0000,90,30,25,18,30,255
00918,1423112,39,02:29:20,108,023,0013,0051,0000,0000,90,30,25,19,30,248
00919,1423112,39,02:29:30,105,023,0013,0050,0000,0000,90,30,25,20,30,254
00920,1423112,39,02:29:40,106,023,0013,0050,0000,0000,90,30,25,19,30,250
00921,1423112,39,02:29:50,105,023,0012,0051,0000,0000,90,30,25,19,30,249
00922,1423112,39,02:30:00,107,023,0013,0050,0000,0000,90,30,25,19,29,253
00923,1423112,39,02:30:00,174,000,0013,0051,0000,0000,B0,30,0,0,0,245
00924,1423112,39,02:30:00,004,000,0013,0050,0000,0000,90,30,0,0,0,142
00925,1423112,39,02:30:10,030,013,0012,0050,0000,0000,90,30,5,0,5,138
00926,1423112,39,02:30:20,057,021,0012,0052,0000,0000,90,30,12,5,16,142
00927,1423112,39,02:30:30,071,023,0013,0052,0000,0000,90,30,17,11,23,250
00928,1423112,39,02:30:40,083,024,0012,0051,0000,0000,90,30,20,14,26,254
00929,1423112,39,02:30:50,090,024,0013,0052,0000,0000,90,30,22,15,27,252
00930,1423112,39,02:31:00,095,024,0012,0052,0000,0000,90,30,23,16,28,249
00931,1423112,39,02:31:10,097,023,0013,0051,0000,0000,90,30,24,17,29,249
00932,1423112,39,02:31:20,100,023,0013,0052,0000,0000,90,30,23,15,29,240
00933,1423112,39,02:31:30,097,024,0013,0050,0000,0000,90,30,24,18,29,240
00934,1423112,39,02:31:40,099,024,0013,0050,0000,0000,90,30,24,18,29,254
00935,1423112,39,02:31:50,100,024,0012,0050,0000,0000,90,30,24,18,29,254
00936,1423112,39,02:32:00,103,023,0013,0050,0000,0000,90,30,24,18,29,254
00937,1423112,39,02:32:10,104,023,0013,0050,0000,0000,90,30,24,18,29,249
00938,1423112,39,02:32:20,105,022,0013,0050,0000,0000,90,30,24,16,29,251
00939,1423112,39,02:32:30,103,023,0013,0050,0000,0000,90,30,24,18,29,242
00940,1423112,39,02:32:40,105,023,0013,0049,0000,0000,90,30,25,18,30,252
00941,1423112,39,02:32:50,103,023,0013,0050,0000,0000,90,30,24,18,29,251
00942,1423112,39,02:33:00,104,024,0013,0050,0000,0000,90,30,25,17,30,250
00943,1423112,39,02:33:10,103,024,0013,0050,0000,0000,90,30,25,18,30,242
00944,1423112,39,02:33:20,104,022,0012,0050,0000,0000,90,30,24,16,29,241
00945,1423112,39,02:33:30,104,024,0013,0050,0000,0000,90,30,25,19,30,240
00946,1423112,39,02:33:40,102,023,0013,0050,0000,0000,90,30,24,19,30,244
00947,1423112,39,02:33:50,105,022,0012,0049,0000,0000,90,30,24,16,29,252
00948,1423112,39,02:34:00,102,023,0012,0050,0000,0000,90,30,24,19,30,248
00949,1423112,39,02:34:10,102,023,0013,0049,0000,0000,90,30,24,19,30,241
00950,1423112,39,02:34:20,103,023,0012,0050,0000,0000,90,30,25,19,30,243
00951,1423112,39,02:34:30,103,024,0013,0050,0000,0000,90,30,25,18,29,252
00952,1423112,39,02:34:40,102,024,0013,0050,0000,0000,90,30,24,19,30,241
00953,1423112,39,02:34:50,102,022,0013,0050,0000,0000,90,30,23,17,29,246
00954,1423112,39,02:35:00,104,024,0013,0050,0000,0000,90,30,25,18,30,244
00955,1423112,39,02:35:10,100,025,0013,0050,0000,0000,90,30,25,19,30,240
00956,1423112,39,02:35:20,101,023,0013,0051,0000,0000,90,30,24,18,30,246
00957,1423112,39,02:35:30,104,023,0013,0050,0000,0000,90,30,24,17,29,245
00958,1423112,39,02:35:40,102,023,0013,0050,0000,0000,90,30,24,19,30,253
00959,1423112,39,02:35:50,103,023,0013,0050,0000,0000,90,30,24,19,29,244
00960,1423112,39,02:36:00,102,023,0013,0050,0000,0000,90,30,24,18,29,248
00961,1423112,39,02:36:10,104,024,0013,0050,0000,0000,90,30,25,19,29,249
00962,1423112,39,02:36:20,103,024,0013,0050,0000,0000,90,30,25,19,30,246
00963,1423112,39,02:36:30,103,023,0012,0050,0000,0000,90,30,24,19,30,241
00964,1423112,39,02:36:40,104,023,0013,0049,0000,0000,90,30,24,19,29,247
00965,1423112,39,02:36:50,106,022,0013,0050,0000,0000,90,30,25,19,30,245
00966,1423112,39,02:37:00,104,023,0013,0050,0000,0000,90,30,24,19,30,240
00967,1423112,39,02:37:10,103,023,0013,0049,0000,0000,90,30,24,19,30,255
00968,1423112,39,02:37:20,106,022,0012,0049,0000,0000,90,30,24,18,29,255
00969,1423112,39,02:37:30,105,022,0013,0050,0000,0000,90,30,24,19,30,252
00970,1423112,39,02:37:40,104,023,0012,0050,0000,0000,90,30,24,19,30,242
00971,1423112,39,02:37:50,103,023,0012,0049,0000,0000,90,30,24,19,30,253
00972,1423112,39,02:38:00,103,023,0013,0049,0000,0000,90,30,24,18,30,244
00973,1423112,39,02:38:10,103,023,0013,0049,0000,0000,90,30,24,18,30,244
00974,1423112,39,02:38:20,105,022,0012,0050,0000,0000,90,30,24,17,29,249
00975,1423112,39,02:38:30,104,023,0013,0050,0000,0000,90,30,24,16,29,249
00976,1423112,39,02:38:40,104,024,0013,0050,0000,0000,90,30,25,19,30,252
00977,1423112,39,02:38:50,102,024,0013,0050,0000,0000,90,30,25,19,30,250
00978,1423112,39,02:39:00,102,023,0013,0050,0000,0000,90,30,24,19,30,247
00979,1423112,39,02:39:10,102,023,0013,0050,0000,0000,90,30,24,19,30,247
00980,1423112,39,02:39:20,103,023,0013,0050,0000,0000,90,30,24,18,29,250
00981,1423112,39,02:39:30,106,023,0013,0050,0000,0000,90,30,25,18,29,254
00982,1423112,39,02:39:40,104,023,0013,0050,0000,0000,90,30,24,19,29,248
00983,1423112,39,02:39:50,108,022,0013,0050,0000,0000,90,30,24,17,29,251
00984,1423112,39,02:40:00,128,010,0013,0049,0000,0000,B0,30,13,9,15,246
00985,1423112,39,02:40:00,123,000,0013,0049,0000,0000,B0,30,0,0,0,245
00986,1423112,39,02:40:10,016,006,0013,0050,0000,0000,90,30,1,0,1,133
00987,1423112,39,02:40:20,043,018,0012,0051,0000,0000,90,30,9,2,11,240
00988,1423112,39,02:40:30,065,021,0013,0051,0000,0000,90,30,15,8,19,138
00989,1423112,39,02:40:40,080,023,0013,0051,0000,0000,90,30,19,12,24,249
00990,1423112,39,02:40:50,091,021,0013,0050,0000,0000,90,30,20,12,26,251
00991,1423112,39,02:41:00,097,023,0013,0050,0000,0000,90,30,23,16,28,243
00992,1423112,39,02:41:10,098,023,0013,0050,0000,0000,90,30,24,17,29,249
00993,1423112,39,02:41:20,101,022,0013,0050,0000,0000,90,30,23,17,29,252
00994,1423112,39,02:41:30,104,023,0013,0050,0000,0000,90,30,24,16,29,248
00995,1423112,39,02:41:40,102,023,0013,0050,0000,0000,90,30,24,18,29,246
00996,1423112,39,02:41:50,103,023,0013,0050,0000,0000,90,30,24,18,30,253
00997,1423112,39,02:42:00,105,021,0013,0050,0000,0000,90,30,23,17,29,254
00998,1423112,39,02:42:10,105,023,0013,0050,0000,0000,90,30,25,18,29,251
00999,1423112,39,02:42:20,106,022,0013,0049,0000,0000,90,30,24,17,30,245
01000,1423112,39,02:42:30,104,022,0013,0049,0000,0000,90,30,23,14,29,242
01001,1423112,39,02:42:40,105,023,0013,0050,0000,0000,90,30,25,19,30,255
01002,1423112,39,02:42:50,100,025,0013,0049,0000,0000,90,30,25,19,30,246
01003,1423112,39,02:43:00,098,024,0013,0050,0000,0000,90,30,24,18,30,250
01004,1423112,39,02:43:10,100,024,0013,0049,0000,0000,90,30,24,16,30,250
01005,1423112,39,02:43:20,095,025,0013,0050,0000,0000,90,30,24,18,30,242
01006,1423112,39,02:43:30,096,025,0013,0050,0000,0000,90,30,24,18,30,243
01007,1423112,39,02:43:40,096,025,0013,0049,0000,0000,90,30,24,19,30,252
01008,1423112,39,02:43:50,096,025,0013,0049,0000,0000,90,30,24,19,30,242
01009,1423112,39,02:44:00,096,025,0013,0049,0000,0000,90,30,24,18,30,240
01010,1423112,39,02:44:10,097,024,0013,0050,0000,0000,90,30,24,18,29,249
01011,1423112,39,02:44:20,100,024,0013,0049,0000,0000,90,30,24,18,29,252
01012,1423112,39,02:44:30,101,023,0013,0050,0000,0000,90,30,24,18,29,240
01013,1423112,39,02:44:40,104,023,0013,0049,0000,0000,90,30,24,18,29,251
01014,1423112,39,02:44:50,104,023,0013,0049,0000,0000,90,30,24,18,29,253
01015,1423112,39,02:45:00,107,022,0013,0049,0000,0000,90,30,24,19,29,251
01016,1423112,39,02:45:10,107,023,0014,0049,0000,0000,90,30,25,19,29,254
01017,1423112,39,02:45:20,108,022,0013,0049,0000,0000,90,30,24,17,29,250
01018,1423112,39,02:45:30,106,022,0013,0050,0000,0000,90,30,24,18,30,245
01019,1423112,39,02:45:40,103,024,0013,0049,0000,0000,90,30,25,19,30,248
01020,1423112,39,02:45:50,102,023,0013,0049,0000,0000,90,30,24,19,30,244
01021,1423112,39,02:46:00,102,023,0013,0049,0000,0000,90,30,24,19,30,243
01022,1423112,39,02:46:10,102,023,0013,0049,0000,0000,90,30,24,19,29,249
01023,1423112,39,02:46:20,105,022,0013,0049,0000,0000,90,30,24,19,30,245
01024,1423112,39,02:46:30,102,023,0013,0050,0000,0000,90,30,24,18,30,252
01025,1423112,39,02:46:40,102,023,0013,0048,0000,0000,90,30,24,19,30,242
01026,1423112,39,02:46:50,102,023,0013,0050,0000,0000,90,30,24,19,30,249
01027,1423112,39,02:47:00,102,023,0013,0049,0000,0000,90,30,24,19,30,244
01028,1423112,39,02:47:10,102,023,0013,0049,0000,0000,90,30,24,19,30,250
01029,1423112,39,02:47:20,100,024,0012,0049,0000,0000,90,30,24,19,30,252
01030,1423112,39,02:47:30,102,023,0013,0049,0000,0000,90,30,24,17,29,247
01031,1423112,39,02:47:40,101,024,0013,0049,0000,0000,90,30,25,18,30,243
01032,1423112,39,02:47:50,102,023,0013,0049,0000,0000,90,30,24,16,29,242
01033,1423112,39,02:48:00,100,025,0013,0049,0000,0000,90,30,25,19,30,251
01034,1423112,39,02:48:10,098,025,0013,0048,0000,0000,90,30,25,19,30,252
01035,1423112,39,02:48:20,097,024,0013,0050,0000,0000,90,30,24,19,30,248
01036,1423112,39,02:48:30,097,024,0013,0049,0000,0000,90,30,24,18,30,243
01037,1423112,39,02:48:40,097,024,0013,0050,0000,0000,90,30,24,18,30,253
01038,1423112,39,02:48:50,101,022,0013,0049,0000,0000,90,30,23,15,29,241
01039,1423112,39,02:49:00,103,023,0013,0048,0000,0000,90,30,24,17,29,243
01040,1423112,39,02:49:10,102,023,0013,0049,0000,0000,90,30,24,19,29,242
01041,1423112,39,02:49:20,103,023,0012,0049,0000,0000,90,30,24,18,29,241
01042,1423112,39,02:49:30,104,024,0013,0050,0000,0000,90,30,25,19,29,250
01043,1423112,39,02:49:40,105,022,0014,0049,0000,0000,90,30,24,17,29,251
01044,1423112,39,02:49:50,106,023,0013,0049,0000,0000,90,30,25,19,30,255
01045,1423112,39,02:50:00,104,023,0013,0049,0000,0000,90,30,24,19,30,240
01046,1423112,39,02:50:00,171,000,0013,0049,0000,0000,B0,30,0,0,0,244
01047,1423112,39,02:50:00,004,000,0013,0049,0000,0000,90,30,0,0,0,141
01048,1423112,39,02:50:10,030,013,0013,0050,0000,0000,90,30,5,0,6,141
01049,1423112,39,02:50:20,056,021,0013,0051,0000,0000,90,30,12,5,15,137
01050,1423112,39,02:50:30,075,022,0013,0051,0000,0000,90,30,17,10,22,242
01051,1423112,39,02:50:40,089,022,0013,0051,0000,0000,90,30,20,13,25,247
01052,1423112,39,02:50:50,098,022,0013,0050,0000,0000,90,30,22,15,27,242
01053,1423112,39,02:51:00,101,022,0013,0049,0000,0000,90,30,23,17,28,242
01054,1423112,39,02:51:10,105,022,0013,0050,0000,0000,90,30,24,18,29,241
01055,1423112,39,02:51:20,107,022,0013,0050,0000,0000,90,30,24,18,29,241
01056,1423112,39,02:51:30,110,021,0013,0050,0000,0000,90,30,24,18,29,246
01057,1423112,39,02:51:40,108,023,0013,0049,0000,0000,90,30,25,19,30,251
01058,1423112,39,02:51:50,106,022,0013,0050,0000,0000,90,30,24,18,30,242
01059,1423112,39,02:52:00,109,022,0013,0050,0000,0000,90,30,25,16,29,253
01060,1423112,39,02:52:10,106,023,0013,0048,0000,0000,90,30,25,18,30,247
01061,1423112,39,02:52:20,105,022,0014,0049,0000,0000,90,30,24,19,30,241
01062,1423112,39,02:52:30,106,022,0014,0048,0000,0000,90,30,24,17,30,255
01063,1423112,39,02:52:40,108,022,0013,0049,0000,0000,90,30,24,15,29,251
01064,1423112,39,02:52:50,107,022,0013,0049,0000,0000,90,30,24,18,30,247
01065,1423112,39,02:53:00,108,023,0013,0048,0000,0000,90,30,25,19,29,245
01066,1423112,39,02:53:10,108,022,0013,0048,0000,0000,90,30,24,17,29,249
01067,1423112,39,02:53:20,109,022,0013,0049,0000,0000,90,30,25,19,30,252
01068,1423112,39,02:53:30,108,023,0013,0048,0000,0000,90,30,25,19,30,243
01069,1423112,39,02:53:40,109,022,0013,0048,0000,0000,90,30,24,17,29,242
01070,1423112,39,02:53:50,108,022,0014,0048,0000,0000,90,30,24,19,30,251
01071,1423112,39,02:54:00,108,023,0013,0049,0000,0000,90,30,25,19,30,254
01072,1423112,39,02:54:10,107,022,0013,0049,0000,0000,90,30,24,17,29,245
01073,1423112,39,02:54:20,110,022,0013,0048,0000,0000,90,30,24,18,30,247
01074,1423112,39,02:54:30,107,022,0013,0048,0000,0000,90,30,24,19,30,246
01075,1423112,39,02:54:40,109,022,0013,0048,0000,0000,90,30,25,18,29,246
01076,1423112,39,02:54:50,108,023,0013,0048,0000,0000,90,30,25,19,30,253
01077,1423112,39,02:55:00,106,022,0013,0048,0000,0000,90,30,24,18,30,247
01078,1423112,39,02:55:10,109,022,0013,0048,0000,0000,90,30,25,17,30,248
01079,1423112,39,02:55:20,105,022,0013,0048,0000,0000,90,30,24,19,30,249
01080,1423112,39,02:55:30,107,023,0013,0048,0000,0000,90,30,25,19,30,252
01081,1423112,39,02:55:40,106,023,0013,0048,0000,0000,90,30,25,18,30,250
01082,1423112,39,02:55:50,105,023,0013,0048,0000,0000,90,30,25,19,30,250
01083,1423112,39,02:56:00,105,022,0013,0048,0000,0000,90,30,24,19,30,253
01084,1423112,39,02:56:10,106,023,0013,0048,0000,0000,90,30,25,19,30,248
01085,1423112,39,02:56:20,106,022,0013,0048,0000,0000,90,30,24,18,30,251
01086,1423112,39,02:56:30,107,021,0013,0048,0000,0000,90,30,23,15,29,249
01087,1423112,39,02:56:40,106,023,0013,0048,0000,0000,90,30,25,19,30,254
01088,1423112,39,02:56:50,106,023,0013,0048,0000,0000,90,30,25,19,30,240
01089,1423112,39,02:57:00,104,023,0013,0048,0000,0000,90,30,24,19,30,246
01090,1423112,39,02:57:10,108,022,0013,0048,0000,0000,90,30,24,16,29,245
01091,1423112,39,02:57:20,105,023,0013,0048,0000,0000,90,30,25,19,30,253
01092,1423112,39,02:57:30,104,023,0013,0049,0000,0000,90,30,24,17,30,240
01093,1423112,39,02:57:40,105,023,0013,0048,0000,0000,90,30,25,18,30,248
01094,1423112,39,02:57:50,102,023,0013,0049,0000,0000,90,30,24,18,30,249
01095,1423112,39,02:58:00,105,023,0013,0048,0000,0000,90,30,25,19,29,252
01096,1423112,39,02:58:10,105,022,0013,0048,0000,0000,90,30,24,17,29,240
01097,1423112,39,02:58:20,105,022,0013,0048,0000,0000,90,30,24,17,30,250
01098,1423112,39,02:58:30,105,022,0013,0048,0000,0000,90,30,24,18,30,251
01099,1423112,39,02:58:40,105,023,0013,0048,0000,0000,90,30,25,19,30,252
01100,1423112,39,02:58:50,103,024,0013,0048,0000,0000,90,30,25,19,30,253
01101,1423112,39,02:59:00,102,023,0013,0048,0000,0000,90,30,24,19,29,247
01102,1423112,39,02:59:10,105,021,0013,0048,0000,0000,90,30,23,17,29,249
01103,1423112,39,02:59:20,105,022,0013,0048,0000,0000,90,30,25,18,30,249
01104,1423112,39,02:59:30,105,023,0013,0048,0000,0000,90,30,25,18,30,254
01105,1423112,39,02:59:40,107,022,0013,0048,0000,0000,90,30,24,16,29,252
01106,1423112,39,02:59:50,105,022,0013,0048,0000,0000,90,30,24,19,30,251
01107,1423112,39,03:00:00,129,010,0013,0048,0000,0000,B0,30,13,9,15,241
01108,1423112,39,03:00:00,122,000,0013,0048,0000,0000,B0,30,0,0,0,252
